Year,Country,TopicTag,YesVotes_Topic,NoVotes_Topic,AbstainVotes_Topic,TotalVotes_Topic
2019,BRB,DEVELOPMENT FINANCE,2,0,0,2
2019,BRB,DISARMAMENT AND MILITARY QUESTIONS,34,0,1,35
2019,BRB,DISCRIMINATION,8,0,0,8
2019,BRB,ECONOMIC CONDITIONS,2,0,0,2
2019,BRB,ENVIRONMENT,5,0,0,5
2019,BRB,FOOD AND NUTRITION,1,0,0,1
2019,BRB,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,3,0,0,3
2019,BRB,HUMAN RIGHTS,17,0,1,18
2019,BRB,INTERNATIONAL LAW,8,0,2,10
2019,BRB,INTERNATIONAL RELATIONS,27,0,1,28
2019,BRB,INTERNATIONAL TRADE,1,0,0,1
2019,BRB,MAINTENANCE OF PEACE AND SECURITY,25,0,1,26
2019,BRB,MARINE RESOURCES,2,0,0,2
2019,BRB,MONETARY ISSUES,1,0,0,1
2019,BRB,NATURAL RESOURCES AND THE ENVIRONMENT,1,0,0,1
2019,BRB,NUCLEAR SCIENCE,1,0,0,1
2019,BRB,PHILOSOPHY AND RELIGION,1,0,0,1
2019,BRB,POLITICAL AND LEGAL QUESTIONS,24,0,2,26
2019,BRB,POLITICAL EVENTS AND ISSUES,12,0,1,13
2019,BRB,POLLUTION,2,0,0,2
2019,BRB,PROGRAMME PLANNING,1,0,0,1
2019,BRB,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,5,0,1,6
2019,BRB,PUBLIC FINANCE,1,0,0,1
2019,BRB,RECOMMENDATIONS,2,0,0,2
2019,BRB,RESOURCES (GENERAL),3,0,0,3
2019,BRB,SOCIAL DEVELOPMENT,10,0,1,11
2019,BRB,SPACE SCIENCES,2,0,0,2
2019,BRB,TELECOMMUNICATIONS,1,0,1,2
2019,BRB,TRADE IN COMMODITIES,1,0,0,1
2019,BRB,TRADE RELATED FINANCE,2,0,0,2
2019,BRB,WELFARE AND SOCIAL SERVICES,1,0,0,1
2019,BRN,COMMODITIES,1,0,0,1
2019,BRN,COMMUNICATION AND MASS MEDIA,1,0,0,1
2019,BRN,COMPUTER SCIENCE AND TECHNOLOGY,2,0,0,2
2019,BRN,CULTURAL DEVELOPMENT,1,0,0,1
2019,BRN,CULTURE,1,0,0,1
2019,BRN,DEVELOPMENT,9,0,0,9
2019,BRN,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,0,0,1,1
2019,BRN,DEVELOPMENT FINANCE,2,0,0,2
2019,BRN,DISARMAMENT AND MILITARY QUESTIONS,34,0,1,35
2019,BRN,DISCRIMINATION,6,1,1,8
2019,BRN,ECONOMIC CONDITIONS,2,0,0,2
2019,BRN,ENVIRONMENT,4,0,1,5
2019,BRN,FOOD AND NUTRITION,1,0,0,1
2019,BRN,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,3,0,0,3
2019,BRN,HUMAN RIGHTS,14,1,3,18
2019,BRN,INTERNATIONAL LAW,9,0,2,11
2019,BRN,INTERNATIONAL RELATIONS,30,0,4,34
2019,BRN,INTERNATIONAL TRADE,1,0,0,1
2019,BRN,INTERNATIONAL TRADE LAW,0,0,1,1
2019,BRN,MAINTENANCE OF PEACE AND SECURITY,27,0,2,29
2019,BRN,MARINE RESOURCES,2,0,0,2
2019,BRN,MONETARY ISSUES,1,0,0,1
2019,BRN,NATURAL RESOURCES AND THE ENVIRONMENT,0,0,1,1
2019,BRN,NUCLEAR SCIENCE,1,0,0,1
2019,BRN,No Tag,1,0,0,1
2019,BRN,PHILOSOPHY AND RELIGION,1,0,0,1
2019,BRN,POLITICAL AND LEGAL QUESTIONS,28,1,5,34
2019,BRN,POLITICAL EVENTS AND ISSUES,13,1,2,16
2019,BRN,POLLUTION,2,0,0,2
2019,BRN,PROGRAMME PLANNING,1,0,0,1
2019,BRN,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,5,0,1,6
2019,BRN,PUBLIC FINANCE,2,0,0,2
2019,BRN,RECOMMENDATIONS,2,0,0,2
2019,BRN,RESOURCES (GENERAL),3,0,0,3
2019,BRN,SOCIAL DEVELOPMENT,10,0,1,11
2019,BRN,SPACE SCIENCES,2,0,0,2
2019,BRN,STATISTICS,1,0,0,1
2019,BRN,TELECOMMUNICATIONS,2,0,0,2
2019,BRN,TRADE IN COMMODITIES,1,0,0,1
2019,BRN,TRADE RELATED FINANCE,2,0,0,2
2019,BRN,WELFARE AND SOCIAL SERVICES,1,0,0,1
2019,BTN,COMMODITIES,1,0,0,1
2019,BTN,COMMUNICATION AND MASS MEDIA,1,0,0,1
2019,BTN,COMPUTER SCIENCE AND TECHNOLOGY,2,0,0,2
2019,BTN,CULTURAL DEVELOPMENT,1,0,0,1
2019,BTN,CULTURE,1,0,0,1
2019,BTN,DEVELOPMENT,9,0,0,9
2019,BTN,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,0,0,1
2019,BTN,DEVELOPMENT FINANCE,2,0,0,2
2019,BTN,DISARMAMENT AND MILITARY QUESTIONS,33,0,2,35
2019,BTN,DISCRIMINATION,6,0,2,8
2019,BTN,ECONOMIC CONDITIONS,2,0,0,2
2019,BTN,ENVIRONMENT,5,0,0,5
2019,BTN,FOOD AND NUTRITION,1,0,0,1
2019,BTN,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,3,0,0,3
2019,BTN,HUMAN RIGHTS,14,0,4,18
2019,BTN,INTERNATIONAL LAW,11,0,0,11
2019,BTN,INTERNATIONAL RELATIONS,30,0,3,33
2019,BTN,INTERNATIONAL TRADE,1,0,0,1
2019,BTN,INTERNATIONAL TRADE LAW,1,0,0,1
2019,BTN,MAINTENANCE OF PEACE AND SECURITY,26,0,3,29
2019,BTN,MARINE RESOURCES,2,0,0,2
2019,BTN,MONETARY ISSUES,1,0,0,1
2019,BTN,NATURAL RESOURCES AND THE ENVIRONMENT,1,0,0,1
2019,BTN,NUCLEAR SCIENCE,1,0,0,1
2019,BTN,No Tag,1,0,0,1
2019,BTN,PHILOSOPHY AND RELIGION,1,0,0,1
2019,BTN,POLITICAL AND LEGAL QUESTIONS,30,0,3,33
2019,BTN,POLITICAL EVENTS AND ISSUES,13,0,3,16
2019,BTN,POLLUTION,2,0,0,2
2019,BTN,PROGRAMME PLANNING,1,0,0,1
2019,BTN,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,5,0,1,6
2019,BTN,PUBLIC FINANCE,2,0,0,2
2019,BTN,RECOMMENDATIONS,2,0,0,2
2019,BTN,RESOURCES (GENERAL),3,0,0,3
2019,BTN,SOCIAL DEVELOPMENT,10,0,1,11
2019,BTN,SPACE SCIENCES,2,0,0,2
2019,BTN,STATISTICS,1,0,0,1
2019,BTN,TELECOMMUNICATIONS,2,0,0,2
2019,BTN,TRADE IN COMMODITIES,1,0,0,1
2019,BTN,TRADE RELATED FINANCE,2,0,0,2
2019,BTN,WELFARE AND SOCIAL SERVICES,1,0,0,1
2019,BWA,COMMODITIES,1,0,0,1
2019,BWA,COMMUNICATION AND MASS MEDIA,1,0,0,1
2019,BWA,COMPUTER SCIENCE AND TECHNOLOGY,2,0,0,2
2019,BWA,CULTURAL DEVELOPMENT,1,0,0,1
2019,BWA,CULTURE,1,0,0,1
2019,BWA,DEVELOPMENT,9,0,0,9
2019,BWA,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,0,0,1
2019,BWA,DEVELOPMENT FINANCE,2,0,0,2
2019,BWA,DISARMAMENT AND MILITARY QUESTIONS,34,0,0,34
2019,BWA,DISCRIMINATION,7,0,1,8
2019,BWA,ECONOMIC CONDITIONS,2,0,0,2
2019,BWA,ENVIRONMENT,4,0,0,4
2019,BWA,FOOD AND NUTRITION,1,0,0,1
2019,BWA,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,3,0,0,3
2019,BWA,HUMAN RIGHTS,16,0,1,17
2019,BWA,INTERNATIONAL LAW,10,0,0,10
2019,BWA,INTERNATIONAL RELATIONS,30,0,1,31
2019,BWA,INTERNATIONAL TRADE,1,0,0,1
2019,BWA,MAINTENANCE OF PEACE AND SECURITY,27,0,0,27
2019,BWA,MARINE RESOURCES,1,0,0,1
2019,BWA,MONETARY ISSUES,1,0,0,1
2019,BWA,NATURAL RESOURCES AND THE ENVIRONMENT,1,0,0,1
2019,BWA,NUCLEAR SCIENCE,1,0,0,1
2019,BWA,PHILOSOPHY AND RELIGION,1,0,0,1
2019,BWA,POLITICAL AND LEGAL QUESTIONS,30,0,1,31
2019,BWA,POLITICAL EVENTS AND ISSUES,14,0,1,15
2019,BWA,POLLUTION,2,0,0,2
2019,BWA,PROGRAMME PLANNING,1,0,0,1
2019,BWA,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,5,0,0,5
2019,BWA,PUBLIC FINANCE,2,0,0,2
2019,BWA,RECOMMENDATIONS,2,0,0,2
2019,BWA,RESOURCES (GENERAL),3,0,0,3
2019,BWA,SOCIAL DEVELOPMENT,10,0,0,10
2019,BWA,SPACE SCIENCES,2,0,0,2
2019,BWA,STATISTICS,1,0,0,1
2019,BWA,TELECOMMUNICATIONS,2,0,0,2
2019,BWA,TRADE IN COMMODITIES,1,0,0,1
2019,BWA,TRADE RELATED FINANCE,2,0,0,2
2019,BWA,WELFARE AND SOCIAL SERVICES,1,0,0,1
2019,CAF,COMMODITIES,1,0,0,1
2019,CAF,COMMUNICATION AND MASS MEDIA,1,0,0,1
2019,CAF,COMPUTER SCIENCE AND TECHNOLOGY,2,0,0,2
2019,CAF,CULTURAL DEVELOPMENT,1,0,0,1
2019,CAF,CULTURE,1,0,0,1
2019,CAF,DEVELOPMENT,6,0,1,7
2019,CAF,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,0,0,1
2019,CAF,DEVELOPMENT FINANCE,2,0,0,2
2019,CAF,DISARMAMENT AND MILITARY QUESTIONS,27,0,5,32
2019,CAF,DISCRIMINATION,2,0,6,8
2019,CAF,ECONOMIC CONDITIONS,2,0,0,2
2019,CAF,ENVIRONMENT,4,0,0,4
2019,CAF,FOOD AND NUTRITION,1,0,0,1
2019,CAF,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,3,0,0,3
2019,CAF,HUMAN RIGHTS,10,0,7,17
2019,CAF,INTERNATIONAL LAW,9,0,1,10
2019,CAF,INTERNATIONAL RELATIONS,16,0,10,26
2019,CAF,INTERNATIONAL TRADE,1,0,0,1
2019,CAF,MAINTENANCE OF PEACE AND SECURITY,21,0,4,25
2019,CAF,MARINE RESOURCES,1,0,0,1
2019,CAF,MONETARY ISSUES,1,0,0,1
2019,CAF,NATURAL RESOURCES AND THE ENVIRONMENT,1,0,0,1
2019,CAF,NUCLEAR SCIENCE,1,0,0,1
2019,CAF,PHILOSOPHY AND RELIGION,1,0,0,1
2019,CAF,POLITICAL AND LEGAL QUESTIONS,14,0,11,25
2019,CAF,POLITICAL EVENTS AND ISSUES,6,0,8,14
2019,CAF,POLLUTION,2,0,0,2
2019,CAF,PROGRAMME PLANNING,1,0,0,1
2019,CAF,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,2,0,3,5
2019,CAF,PUBLIC FINANCE,2,0,0,2
2019,CAF,RECOMMENDATIONS,1,0,0,1
2019,CAF,RESOURCES (GENERAL),3,0,0,3
2019,CAF,SOCIAL DEVELOPMENT,8,0,1,9
2019,CAF,SPACE SCIENCES,1,0,1,2
2019,CAF,STATISTICS,1,0,0,1
2019,CAF,TELECOMMUNICATIONS,2,0,0,2
2019,CAF,TRADE IN COMMODITIES,1,0,0,1
2019,CAF,TRADE RELATED FINANCE,2,0,0,2
2019,CAF,WELFARE AND SOCIAL SERVICES,1,0,0,1
2019,CAN,COMMODITIES,1,0,0,1
2019,CAN,COMMUNICATION AND MASS MEDIA,1,0,0,1
2019,CAN,COMPUTER SCIENCE AND TECHNOLOGY,1,1,0,2
2019,CAN,CULTURAL DEVELOPMENT,0,1,0,1
2019,CAN,CULTURE,0,0,1,1
2019,CAN,DEVELOPMENT,4,1,4,9
2019,CAN,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,0,0,1
2019,CAN,DEVELOPMENT FINANCE,2,0,0,2
2019,CAN,DISARMAMENT AND MILITARY QUESTIONS,16,12,7,35
2019,CAN,DISCRIMINATION,3,4,1,8
2019,CAN,ECONOMIC CONDITIONS,1,0,1,2
2019,CAN,ENVIRONMENT,3,0,2,5
2019,CAN,FOOD AND NUTRITION,1,0,0,1
2019,CAN,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,2,0,1,3
2019,CAN,HUMAN RIGHTS,9,6,3,18
2019,CAN,INTERNATIONAL LAW,7,1,3,11
2019,CAN,INTERNATIONAL RELATIONS,13,15,6,34
2019,CAN,INTERNATIONAL TRADE,1,0,0,1
2019,CAN,INTERNATIONAL TRADE LAW,1,0,0,1
2019,CAN,MAINTENANCE OF PEACE AND SECURITY,16,9,4,29
2019,CAN,MARINE RESOURCES,1,1,0,2
2019,CAN,MONETARY ISSUES,1,0,0,1
2019,CAN,NATURAL RESOURCES AND THE ENVIRONMENT,1,0,0,1
2019,CAN,NUCLEAR SCIENCE,1,0,0,1
2019,CAN,No Tag,1,0,0,1
2019,CAN,PHILOSOPHY AND RELIGION,1,0,0,1
2019,CAN,POLITICAL AND LEGAL QUESTIONS,13,14,7,34
2019,CAN,POLITICAL EVENTS AND ISSUES,5,8,3,16
2019,CAN,POLLUTION,1,1,0,2
2019,CAN,PROGRAMME PLANNING,1,0,0,1
2019,CAN,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,2,3,1,6
2019,CAN,PUBLIC FINANCE,0,1,1,2
2019,CAN,RECOMMENDATIONS,1,0,1,2
2019,CAN,RESOURCES (GENERAL),1,1,1,3
2019,CAN,SOCIAL DEVELOPMENT,5,3,3,11
2019,CAN,SPACE SCIENCES,1,0,1,2
2019,CAN,STATISTICS,0,1,0,1
2019,CAN,TELECOMMUNICATIONS,0,2,0,2
2019,CAN,TRADE IN COMMODITIES,1,0,0,1
2019,CAN,TRADE RELATED FINANCE,1,0,1,2
2019,CAN,WELFARE AND SOCIAL SERVICES,0,0,1,1
2019,CHE,COMMODITIES,1,0,0,1
2019,CHE,COMMUNICATION AND MASS MEDIA,1,0,0,1
2019,CHE,COMPUTER SCIENCE AND TECHNOLOGY,2,0,0,2
2019,CHE,CULTURAL DEVELOPMENT,0,1,0,1
2019,CHE,CULTURE,0,0,1,1
2019,CHE,DEVELOPMENT,4,2,3,9
2019,CHE,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,0,0,1
2019,CHE,DEVELOPMENT FINANCE,2,0,0,2
2019,CHE,DISARMAMENT AND MILITARY QUESTIONS,22,4,9,35
2019,CHE,DISCRIMINATION,5,0,3,8
2019,CHE,ECONOMIC CONDITIONS,1,0,1,2
2019,CHE,ENVIRONMENT,2,0,2,4
2019,CHE,FOOD AND NUTRITION,1,0,0,1
2019,CHE,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,2,0,1,3
2019,CHE,HUMAN RIGHTS,10,3,5,18
2019,CHE,INTERNATIONAL LAW,9,1,1,11
2019,CHE,INTERNATIONAL RELATIONS,20,4,10,34
2019,CHE,INTERNATIONAL TRADE,1,0,0,1
2019,CHE,INTERNATIONAL TRADE LAW,1,0,0,1
2019,CHE,MAINTENANCE OF PEACE AND SECURITY,23,2,4,29
2019,CHE,MARINE RESOURCES,1,0,0,1
2019,CHE,MONETARY ISSUES,1,0,0,1
2019,CHE,NATURAL RESOURCES AND THE ENVIRONMENT,1,0,0,1
2019,CHE,NUCLEAR SCIENCE,1,0,0,1
2019,CHE,No Tag,1,0,0,1
2019,CHE,PHILOSOPHY AND RELIGION,1,0,0,1
2019,CHE,POLITICAL AND LEGAL QUESTIONS,19,4,11,34
2019,CHE,POLITICAL EVENTS AND ISSUES,9,2,5,16
2019,CHE,POLLUTION,2,0,0,2
2019,CHE,PROGRAMME PLANNING,1,0,0,1
2019,CHE,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,5,0,1,6
2019,CHE,PUBLIC FINANCE,0,1,1,2
2019,CHE,RECOMMENDATIONS,1,1,0,2
2019,CHE,RESOURCES (GENERAL),2,0,1,3
2019,CHE,SOCIAL DEVELOPMENT,6,3,2,11
2019,CHE,SPACE SCIENCES,1,0,1,2
2019,CHE,STATISTICS,0,1,0,1
2019,CHE,TELECOMMUNICATIONS,1,1,0,2
2019,CHE,TRADE IN COMMODITIES,1,0,0,1
2019,CHE,TRADE RELATED FINANCE,1,0,1,2
2019,CHE,WELFARE AND SOCIAL SERVICES,1,0,0,1
2019,CHL,COMMODITIES,1,0,0,1
2019,CHL,COMMUNICATION AND MASS MEDIA,1,0,0,1
2019,CHL,COMPUTER SCIENCE AND TECHNOLOGY,2,0,0,2
2019,CHL,CULTURAL DEVELOPMENT,1,0,0,1
2019,CHL,CULTURE,1,0,0,1
2019,CHL,DEVELOPMENT,9,0,0,9
2019,CHL,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,0,0,1
2019,CHL,DEVELOPMENT FINANCE,2,0,0,2
2019,CHL,DISARMAMENT AND MILITARY QUESTIONS,33,1,1,35
2019,CHL,DISCRIMINATION,7,0,1,8
2019,CHL,ECONOMIC CONDITIONS,2,0,0,2
2019,CHL,ENVIRONMENT,5,0,0,5
2019,CHL,FOOD AND NUTRITION,1,0,0,1
2019,CHL,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,3,0,0,3
2019,CHL,HUMAN RIGHTS,15,0,3,18
2019,CHL,INTERNATIONAL LAW,9,1,1,11
2019,CHL,INTERNATIONAL RELATIONS,29,1,4,34
2019,CHL,INTERNATIONAL TRADE,1,0,0,1
2019,CHL,INTERNATIONAL TRADE LAW,1,0,0,1
2019,CHL,MAINTENANCE OF PEACE AND SECURITY,27,1,1,29
2019,CHL,MARINE RESOURCES,2,0,0,2
2019,CHL,MONETARY ISSUES,1,0,0,1
2019,CHL,NATURAL RESOURCES AND THE ENVIRONMENT,1,0,0,1
2019,CHL,NUCLEAR SCIENCE,1,0,0,1
2019,CHL,No Tag,1,0,0,1
2019,CHL,PHILOSOPHY AND RELIGION,1,0,0,1
2019,CHL,POLITICAL AND LEGAL QUESTIONS,29,1,4,34
2019,CHL,POLITICAL EVENTS AND ISSUES,14,1,1,16
2019,CHL,POLLUTION,2,0,0,2
2019,CHL,PROGRAMME PLANNING,1,0,0,1
2019,CHL,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,5,0,1,6
2019,CHL,PUBLIC FINANCE,2,0,0,2
2019,CHL,RECOMMENDATIONS,2,0,0,2
2019,CHL,RESOURCES (GENERAL),3,0,0,3
2019,CHL,SOCIAL DEVELOPMENT,9,0,2,11
2019,CHL,SPACE SCIENCES,2,0,0,2
2019,CHL,STATISTICS,1,0,0,1
2019,CHL,TELECOMMUNICATIONS,1,1,0,2
2019,CHL,TRADE IN COMMODITIES,1,0,0,1
2019,CHL,TRADE RELATED FINANCE,2,0,0,2
2019,CHL,WELFARE AND SOCIAL SERVICES,1,0,0,1
2019,CHN,COMMODITIES,1,0,0,1
2019,CHN,COMMUNICATION AND MASS MEDIA,1,0,0,1
2019,CHN,COMPUTER SCIENCE AND TECHNOLOGY,1,1,0,2
2019,CHN,CULTURAL DEVELOPMENT,1,0,0,1
2019,CHN,CULTURE,1,0,0,1
2019,CHN,DEVELOPMENT,9,0,0,9
2019,CHN,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,0,0,1
2019,CHN,DEVELOPMENT FINANCE,2,0,0,2
2019,CHN,DISARMAMENT AND MILITARY QUESTIONS,24,5,6,35
2019,CHN,DISCRIMINATION,5,3,0,8
2019,CHN,ECONOMIC CONDITIONS,2,0,0,2
2019,CHN,ENVIRONMENT,5,0,0,5
2019,CHN,FOOD AND NUTRITION,1,0,0,1
2019,CHN,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,3,0,0,3
2019,CHN,HUMAN RIGHTS,13,4,1,18
2019,CHN,INTERNATIONAL LAW,6,3,2,11
2019,CHN,INTERNATIONAL RELATIONS,28,5,1,34
2019,CHN,INTERNATIONAL TRADE,1,0,0,1
2019,CHN,INTERNATIONAL TRADE LAW,0,1,0,1
2019,CHN,MAINTENANCE OF PEACE AND SECURITY,21,5,3,29
2019,CHN,MARINE RESOURCES,2,0,0,2
2019,CHN,MONETARY ISSUES,1,0,0,1
2019,CHN,NATURAL RESOURCES AND THE ENVIRONMENT,1,0,0,1
2019,CHN,NUCLEAR SCIENCE,1,0,0,1
2019,CHN,No Tag,1,0,0,1
2019,CHN,PHILOSOPHY AND RELIGION,1,0,0,1
2019,CHN,POLITICAL AND LEGAL QUESTIONS,27,5,1,33
2019,CHN,POLITICAL EVENTS AND ISSUES,12,4,0,16
2019,CHN,POLLUTION,2,0,0,2
2019,CHN,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,5,0,1,6
2019,CHN,PUBLIC FINANCE,2,0,0,2
2019,CHN,RECOMMENDATIONS,2,0,0,2
2019,CHN,RESOURCES (GENERAL),3,0,0,3
2019,CHN,SOCIAL DEVELOPMENT,10,0,1,11
2019,CHN,SPACE SCIENCES,2,0,0,2
2019,CHN,STATISTICS,1,0,0,1
2019,CHN,TELECOMMUNICATIONS,2,0,0,2
2019,CHN,TRADE IN COMMODITIES,1,0,0,1
2019,CHN,TRADE RELATED FINANCE,2,0,0,2
2019,CHN,WELFARE AND SOCIAL SERVICES,1,0,0,1
2019,CIV,COMMODITIES,1,0,0,1
2019,CIV,COMMUNICATION AND MASS MEDIA,1,0,0,1
2019,CIV,COMPUTER SCIENCE AND TECHNOLOGY,2,0,0,2
2019,CIV,CULTURAL DEVELOPMENT,1,0,0,1
2019,CIV,CULTURE,1,0,0,1
2019,CIV,DEVELOPMENT,9,0,0,9
2019,CIV,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,0,0,1
2019,CIV,DEVELOPMENT FINANCE,2,0,0,2
2019,CIV,DISARMAMENT AND MILITARY QUESTIONS,31,0,4,35
2019,CIV,DISCRIMINATION,4,0,4,8
2019,CIV,ECONOMIC CONDITIONS,2,0,0,2
2019,CIV,ENVIRONMENT,4,0,0,4
2019,CIV,FOOD AND NUTRITION,1,0,0,1
2019,CIV,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,3,0,0,3
2019,CIV,HUMAN RIGHTS,12,0,6,18
2019,CIV,INTERNATIONAL LAW,10,0,1,11
2019,CIV,INTERNATIONAL RELATIONS,22,0,11,33
2019,CIV,INTERNATIONAL TRADE,1,0,0,1
2019,CIV,INTERNATIONAL TRADE LAW,1,0,0,1
2019,CIV,MAINTENANCE OF PEACE AND SECURITY,23,0,6,29
2019,CIV,MARINE RESOURCES,0,0,1,1
2019,CIV,MONETARY ISSUES,1,0,0,1
2019,CIV,NATURAL RESOURCES AND THE ENVIRONMENT,1,0,0,1
2019,CIV,NUCLEAR SCIENCE,1,0,0,1
2019,CIV,No Tag,1,0,0,1
2019,CIV,PHILOSOPHY AND RELIGION,1,0,0,1
2019,CIV,POLITICAL AND LEGAL QUESTIONS,23,0,10,33
2019,CIV,POLITICAL EVENTS AND ISSUES,8,0,8,16
2019,CIV,POLLUTION,1,0,1,2
2019,CIV,PROGRAMME PLANNING,1,0,0,1
2019,CIV,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,5,0,1,6
2019,CIV,PUBLIC FINANCE,2,0,0,2
2019,CIV,RECOMMENDATIONS,2,0,0,2
2019,CIV,RESOURCES (GENERAL),2,0,1,3
2019,CIV,SOCIAL DEVELOPMENT,10,0,1,11
2019,CIV,SPACE SCIENCES,2,0,0,2
2019,CIV,STATISTICS,1,0,0,1
2019,CIV,TELECOMMUNICATIONS,1,0,1,2
2019,CIV,TRADE IN COMMODITIES,1,0,0,1
2019,CIV,TRADE RELATED FINANCE,2,0,0,2
2019,CIV,WELFARE AND SOCIAL SERVICES,1,0,0,1
2019,CMR,COMMODITIES,1,0,0,1
2019,CMR,COMMUNICATION AND MASS MEDIA,1,0,0,1
2019,CMR,CULTURAL DEVELOPMENT,1,0,0,1
2019,CMR,CULTURE,1,0,0,1
2019,CMR,DEVELOPMENT,9,0,0,9
2019,CMR,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,0,0,1
2019,CMR,DEVELOPMENT FINANCE,2,0,0,2
2019,CMR,DISARMAMENT AND MILITARY QUESTIONS,25,0,9,34
2019,CMR,DISCRIMINATION,2,0,6,8
2019,CMR,ECONOMIC CONDITIONS,2,0,0,2
2019,CMR,ENVIRONMENT,5,0,0,5
2019,CMR,FOOD AND NUTRITION,1,0,0,1
2019,CMR,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,3,0,0,3
2019,CMR,HUMAN RIGHTS,9,0,8,17
2019,CMR,INTERNATIONAL LAW,8,0,2,10
2019,CMR,INTERNATIONAL RELATIONS,16,0,15,31
2019,CMR,INTERNATIONAL TRADE,1,0,0,1
2019,CMR,INTERNATIONAL TRADE LAW,0,0,1,1
2019,CMR,MAINTENANCE OF PEACE AND SECURITY,16,0,11,27
2019,CMR,MARINE RESOURCES,1,0,1,2
2019,CMR,MONETARY ISSUES,1,0,0,1
2019,CMR,NATURAL RESOURCES AND THE ENVIRONMENT,1,0,0,1
2019,CMR,NUCLEAR SCIENCE,1,0,0,1
2019,CMR,PHILOSOPHY AND RELIGION,1,0,0,1
2019,CMR,POLITICAL AND LEGAL QUESTIONS,17,0,16,33
2019,CMR,POLITICAL EVENTS AND ISSUES,6,0,10,16
2019,CMR,POLLUTION,1,0,1,2
2019,CMR,PROGRAMME PLANNING,1,0,0,1
2019,CMR,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,1,0,4,5
2019,CMR,PUBLIC FINANCE,2,0,0,2
2019,CMR,RECOMMENDATIONS,2,0,0,2
2019,CMR,RESOURCES (GENERAL),2,0,1,3
2019,CMR,SOCIAL DEVELOPMENT,8,0,2,10
2019,CMR,SPACE SCIENCES,2,0,0,2
2019,CMR,STATISTICS,1,0,0,1
2019,CMR,TELECOMMUNICATIONS,1,0,0,1
2019,CMR,TRADE IN COMMODITIES,1,0,0,1
2019,CMR,TRADE RELATED FINANCE,2,0,0,2
2019,CMR,WELFARE AND SOCIAL SERVICES,0,0,1,1
2019,COD,COMPUTER SCIENCE AND TECHNOLOGY,2,0,0,2
2019,COD,CULTURAL DEVELOPMENT,1,0,0,1
2019,COD,DEVELOPMENT,1,0,0,1
2019,COD,DEVELOPMENT FINANCE,1,0,0,1
2019,COD,DISARMAMENT AND MILITARY QUESTIONS,31,0,0,31
2019,COD,DISCRIMINATION,2,0,0,2
2019,COD,ECONOMIC CONDITIONS,1,0,0,1
2019,COD,FOOD AND NUTRITION,1,0,0,1
2019,COD,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,1,0,0,1
2019,COD,HUMAN RIGHTS,4,0,0,4
2019,COD,INTERNATIONAL LAW,9,0,0,9
2019,COD,INTERNATIONAL RELATIONS,14,0,0,14
2019,COD,MAINTENANCE OF PEACE AND SECURITY,21,0,0,21
2019,COD,NUCLEAR SCIENCE,1,0,0,1
2019,COD,POLITICAL AND LEGAL QUESTIONS,7,0,0,7
2019,COD,POLITICAL EVENTS AND ISSUES,3,0,0,3
