Year,Country,TopicTag,YesVotes_Topic,NoVotes_Topic,AbstainVotes_Topic,TotalVotes_Topic
1976,SRB,INTERNATIONAL LAW,4,0,0,4
1976,SRB,INTERNATIONAL RELATIONS,17,0,0,17
1976,SRB,INTERNATIONAL TRADE,2,0,0,2
1976,SRB,INTERNATIONAL TRADE LAW,1,0,0,1
1976,SRB,MAINTENANCE OF PEACE AND SECURITY,18,0,2,20
1976,SRB,NATURAL RESOURCES AND THE ENVIRONMENT,2,0,0,2
1976,SRB,POLITICAL AND LEGAL QUESTIONS,65,0,4,69
1976,SRB,POLITICAL EVENTS AND ISSUES,10,0,0,10
1976,SRB,POLLUTION,1,0,0,1
1976,SRB,POPULATION,1,0,0,1
1976,SRB,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,3,0,0,3
1976,SRB,PUBLIC FINANCE,6,0,0,6
1976,SRB,RESOURCES (GENERAL),1,0,0,1
1976,SRB,SCIENCE AND TECHNOLOGY,2,0,0,2
1976,SRB,SOCIAL CONDITIONS AND EQUITY,16,0,0,16
1976,SRB,SOCIAL DEVELOPMENT,4,0,0,4
1976,SRB,SPECIAL GROUPS,1,0,0,1
1976,SRB,STATISTICS,1,0,0,1
1976,STP,BANKING AND INVESTMENT,1,0,0,1
1976,STP,CULTURE,1,0,0,1
1976,STP,DEVELOPMENT,6,0,0,6
1976,STP,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,0,0,1
1976,STP,DEVELOPMENT FINANCE,5,0,0,5
1976,STP,DISARMAMENT AND MILITARY QUESTIONS,8,0,0,8
1976,STP,DISCRIMINATION,9,0,0,9
1976,STP,ECONOMIC CONDITIONS,2,0,0,2
1976,STP,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,8,0,0,8
1976,STP,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,1,0,0,1
1976,STP,HUMAN RIGHTS,13,0,0,13
1976,STP,HUMANITARIAN AID AND RELIEF,1,0,0,1
1976,STP,INDUSTRIAL DEVELOPMENT SUPPORT SERVICES,1,0,0,1
1976,STP,INDUSTRY,1,0,0,1
1976,STP,INTERNATIONAL LAW,2,0,0,2
1976,STP,INTERNATIONAL RELATIONS,13,0,0,13
1976,STP,INTERNATIONAL TRADE,1,0,0,1
1976,STP,MAINTENANCE OF PEACE AND SECURITY,10,0,0,10
1976,STP,NATURAL RESOURCES AND THE ENVIRONMENT,1,0,0,1
1976,STP,POLITICAL AND LEGAL QUESTIONS,47,0,0,47
1976,STP,POLITICAL EVENTS AND ISSUES,10,0,0,10
1976,STP,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,1,0,0,1
1976,STP,PUBLIC FINANCE,1,0,0,1
1976,STP,RESOURCES (GENERAL),1,0,0,1
1976,STP,SCIENCE AND TECHNOLOGY,1,0,0,1
1976,STP,SOCIAL CONDITIONS AND EQUITY,13,0,0,13
1976,STP,SOCIAL DEVELOPMENT,3,0,0,3
1976,SUR,BANKING AND INVESTMENT,2,0,0,2
1976,SUR,COMPUTER SCIENCE AND TECHNOLOGY,1,0,0,1
1976,SUR,CONDITIONS OF EMPLOYMENT,1,0,0,1
1976,SUR,CULTURE,1,0,0,1
1976,SUR,DEVELOPMENT,7,0,0,7
1976,SUR,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,0,0,1
1976,SUR,DEVELOPMENT FINANCE,7,0,0,7
1976,SUR,DISARMAMENT AND MILITARY QUESTIONS,17,0,1,18
1976,SUR,DISCRIMINATION,8,0,2,10
1976,SUR,ECONOMIC CONDITIONS,2,0,0,2
1976,SUR,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,14,0,0,14
1976,SUR,EMPLOYMENT,1,0,0,1
1976,SUR,ENVIRONMENT,1,0,0,1
1976,SUR,GENERAL AND NATIONAL LAW,3,0,0,3
1976,SUR,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,2,0,0,2
1976,SUR,HUMAN RIGHTS,13,0,3,16
1976,SUR,HUMANITARIAN AID AND RELIEF,3,0,0,3
1976,SUR,INDUSTRIAL DEVELOPMENT SUPPORT SERVICES,1,0,0,1
1976,SUR,INDUSTRY,1,0,0,1
1976,SUR,INTERNATIONAL LAW,4,0,0,4
1976,SUR,INTERNATIONAL RELATIONS,12,0,5,17
1976,SUR,INTERNATIONAL TRADE,2,0,0,2
1976,SUR,INTERNATIONAL TRADE LAW,1,0,0,1
1976,SUR,MAINTENANCE OF PEACE AND SECURITY,17,0,3,20
1976,SUR,NATURAL RESOURCES AND THE ENVIRONMENT,2,0,0,2
1976,SUR,POLITICAL AND LEGAL QUESTIONS,58,1,8,67
1976,SUR,POLITICAL EVENTS AND ISSUES,5,0,5,10
1976,SUR,POLLUTION,1,0,0,1
1976,SUR,POPULATION,1,0,0,1
1976,SUR,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,3,0,0,3
1976,SUR,PUBLIC FINANCE,6,0,0,6
1976,SUR,RESOURCES (GENERAL),1,0,0,1
1976,SUR,SCIENCE AND TECHNOLOGY,2,0,0,2
1976,SUR,SOCIAL CONDITIONS AND EQUITY,13,0,3,16
1976,SUR,SOCIAL DEVELOPMENT,4,0,0,4
1976,SUR,SPECIAL GROUPS,1,0,0,1
1976,SUR,STATISTICS,1,0,0,1
1976,SWE,BANKING AND INVESTMENT,1,0,1,2
1976,SWE,COMPUTER SCIENCE AND TECHNOLOGY,1,0,0,1
1976,SWE,CONDITIONS OF EMPLOYMENT,1,0,0,1
1976,SWE,CULTURE,1,0,0,1
1976,SWE,DEVELOPMENT,3,0,4,7
1976,SWE,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,0,0,1
1976,SWE,DEVELOPMENT FINANCE,3,0,4,7
1976,SWE,DISARMAMENT AND MILITARY QUESTIONS,13,0,5,18
1976,SWE,DISCRIMINATION,4,0,6,10
1976,SWE,ECONOMIC CONDITIONS,0,0,2,2
1976,SWE,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,8,0,6,14
1976,SWE,EMPLOYMENT,1,0,0,1
1976,SWE,ENVIRONMENT,1,0,0,1
1976,SWE,GENERAL AND NATIONAL LAW,3,0,0,3
1976,SWE,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,1,0,1,2
1976,SWE,HUMAN RIGHTS,8,0,8,16
1976,SWE,HUMANITARIAN AID AND RELIEF,2,0,1,3
1976,SWE,INDUSTRIAL DEVELOPMENT SUPPORT SERVICES,0,0,1,1
1976,SWE,INDUSTRY,0,0,1,1
1976,SWE,INTERNATIONAL LAW,2,0,2,4
1976,SWE,INTERNATIONAL RELATIONS,7,1,8,16
1976,SWE,INTERNATIONAL TRADE,1,0,1,2
1976,SWE,INTERNATIONAL TRADE LAW,1,0,0,1
1976,SWE,MAINTENANCE OF PEACE AND SECURITY,11,0,8,19
1976,SWE,NATURAL RESOURCES AND THE ENVIRONMENT,1,0,1,2
1976,SWE,POLITICAL AND LEGAL QUESTIONS,43,1,24,68
1976,SWE,POLITICAL EVENTS AND ISSUES,5,0,5,10
1976,SWE,POLLUTION,1,0,0,1
1976,SWE,POPULATION,1,0,0,1
1976,SWE,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,2,0,1,3
1976,SWE,PUBLIC FINANCE,5,0,1,6
1976,SWE,RESOURCES (GENERAL),0,0,1,1
1976,SWE,SCIENCE AND TECHNOLOGY,2,0,0,2
1976,SWE,SOCIAL CONDITIONS AND EQUITY,8,0,8,16
1976,SWE,SOCIAL DEVELOPMENT,3,0,1,4
1976,SWE,SPECIAL GROUPS,1,0,0,1
1976,SWE,STATISTICS,1,0,0,1
1976,SWZ,BANKING AND INVESTMENT,1,0,0,1
1976,SWZ,COMPUTER SCIENCE AND TECHNOLOGY,1,0,0,1
1976,SWZ,CONDITIONS OF EMPLOYMENT,1,0,0,1
1976,SWZ,CULTURE,1,0,0,1
1976,SWZ,DEVELOPMENT,6,0,1,7
1976,SWZ,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,0,0,1
1976,SWZ,DEVELOPMENT FINANCE,6,0,0,6
1976,SWZ,DISARMAMENT AND MILITARY QUESTIONS,16,0,1,17
1976,SWZ,DISCRIMINATION,7,0,3,10
1976,SWZ,ECONOMIC CONDITIONS,2,0,0,2
1976,SWZ,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,12,0,1,13
1976,SWZ,EMPLOYMENT,1,0,0,1
1976,SWZ,ENVIRONMENT,1,0,0,1
1976,SWZ,GENERAL AND NATIONAL LAW,3,0,0,3
1976,SWZ,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,2,0,0,2
1976,SWZ,HUMAN RIGHTS,12,0,3,15
1976,SWZ,HUMANITARIAN AID AND RELIEF,1,0,0,1
1976,SWZ,INDUSTRIAL DEVELOPMENT SUPPORT SERVICES,1,0,0,1
1976,SWZ,INDUSTRY,1,0,0,1
1976,SWZ,INTERNATIONAL LAW,4,0,0,4
1976,SWZ,INTERNATIONAL RELATIONS,10,0,5,15
1976,SWZ,INTERNATIONAL TRADE,2,0,0,2
1976,SWZ,INTERNATIONAL TRADE LAW,1,0,0,1
1976,SWZ,MAINTENANCE OF PEACE AND SECURITY,16,0,4,20
1976,SWZ,NATURAL RESOURCES AND THE ENVIRONMENT,2,0,0,2
1976,SWZ,POLITICAL AND LEGAL QUESTIONS,58,0,8,66
1976,SWZ,POLITICAL EVENTS AND ISSUES,6,0,3,9
1976,SWZ,POLLUTION,1,0,0,1
1976,SWZ,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,1,0,0,1
1976,SWZ,PUBLIC FINANCE,6,0,0,6
1976,SWZ,RESOURCES (GENERAL),1,0,0,1
1976,SWZ,SCIENCE AND TECHNOLOGY,2,0,0,2
1976,SWZ,SOCIAL CONDITIONS AND EQUITY,12,0,3,15
1976,SWZ,SOCIAL DEVELOPMENT,3,0,0,3
1976,SWZ,STATISTICS,1,0,0,1
1976,SYR,BANKING AND INVESTMENT,2,0,0,2
1976,SYR,COMPUTER SCIENCE AND TECHNOLOGY,1,0,0,1
1976,SYR,CONDITIONS OF EMPLOYMENT,1,0,0,1
1976,SYR,CULTURE,1,0,0,1
1976,SYR,DEVELOPMENT,7,0,0,7
1976,SYR,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,0,0,1
1976,SYR,DEVELOPMENT FINANCE,7,0,0,7
1976,SYR,DISARMAMENT AND MILITARY QUESTIONS,15,3,0,18
1976,SYR,DISCRIMINATION,10,0,0,10
1976,SYR,ECONOMIC CONDITIONS,2,0,0,2
1976,SYR,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,14,0,0,14
1976,SYR,EMPLOYMENT,1,0,0,1
1976,SYR,ENVIRONMENT,1,0,0,1
1976,SYR,GENERAL AND NATIONAL LAW,3,0,0,3
1976,SYR,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,2,0,0,2
1976,SYR,HUMAN RIGHTS,16,0,0,16
1976,SYR,HUMANITARIAN AID AND RELIEF,3,0,0,3
1976,SYR,INDUSTRIAL DEVELOPMENT SUPPORT SERVICES,1,0,0,1
1976,SYR,INDUSTRY,1,0,0,1
1976,SYR,INTERNATIONAL LAW,4,0,0,4
1976,SYR,INTERNATIONAL RELATIONS,17,0,0,17
1976,SYR,INTERNATIONAL TRADE,2,0,0,2
1976,SYR,INTERNATIONAL TRADE LAW,1,0,0,1
1976,SYR,MAINTENANCE OF PEACE AND SECURITY,17,3,0,20
1976,SYR,NATURAL RESOURCES AND THE ENVIRONMENT,2,0,0,2
1976,SYR,POLITICAL AND LEGAL QUESTIONS,65,3,1,69
1976,SYR,POLITICAL EVENTS AND ISSUES,10,0,0,10
1976,SYR,POLLUTION,1,0,0,1
1976,SYR,POPULATION,1,0,0,1
1976,SYR,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,3,0,0,3
1976,SYR,PUBLIC FINANCE,6,0,0,6
1976,SYR,RESOURCES (GENERAL),1,0,0,1
1976,SYR,SCIENCE AND TECHNOLOGY,2,0,0,2
1976,SYR,SOCIAL CONDITIONS AND EQUITY,16,0,0,16
1976,SYR,SOCIAL DEVELOPMENT,4,0,0,4
1976,SYR,SPECIAL GROUPS,1,0,0,1
1976,SYR,STATISTICS,1,0,0,1
1976,TCD,BANKING AND INVESTMENT,2,0,0,2
1976,TCD,COMPUTER SCIENCE AND TECHNOLOGY,1,0,0,1
1976,TCD,CONDITIONS OF EMPLOYMENT,1,0,0,1
1976,TCD,CULTURE,1,0,0,1
1976,TCD,DEVELOPMENT,5,0,0,5
1976,TCD,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,0,0,1
1976,TCD,DEVELOPMENT FINANCE,6,0,0,6
1976,TCD,DISARMAMENT AND MILITARY QUESTIONS,17,0,0,17
1976,TCD,DISCRIMINATION,10,0,0,10
1976,TCD,ECONOMIC CONDITIONS,1,0,0,1
1976,TCD,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,11,0,0,11
1976,TCD,EMPLOYMENT,1,0,0,1
1976,TCD,ENVIRONMENT,1,0,0,1
1976,TCD,GENERAL AND NATIONAL LAW,3,0,0,3
1976,TCD,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,2,0,0,2
1976,TCD,HUMAN RIGHTS,15,0,0,15
1976,TCD,HUMANITARIAN AID AND RELIEF,1,0,0,1
1976,TCD,INTERNATIONAL LAW,4,0,0,4
1976,TCD,INTERNATIONAL RELATIONS,14,0,1,15
1976,TCD,INTERNATIONAL TRADE,2,0,0,2
1976,TCD,INTERNATIONAL TRADE LAW,1,0,0,1
1976,TCD,MAINTENANCE OF PEACE AND SECURITY,17,0,1,18
1976,TCD,NATURAL RESOURCES AND THE ENVIRONMENT,2,0,0,2
1976,TCD,POLITICAL AND LEGAL QUESTIONS,64,0,2,66
1976,TCD,POLITICAL EVENTS AND ISSUES,10,0,0,10
1976,TCD,POLLUTION,1,0,0,1
1976,TCD,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,1,0,0,1
1976,TCD,PUBLIC FINANCE,5,0,0,5
1976,TCD,RESOURCES (GENERAL),1,0,0,1
1976,TCD,SCIENCE AND TECHNOLOGY,2,0,0,2
1976,TCD,SOCIAL CONDITIONS AND EQUITY,15,0,0,15
1976,TCD,SOCIAL DEVELOPMENT,3,0,0,3
1976,TCD,STATISTICS,1,0,0,1
1976,TGO,BANKING AND INVESTMENT,2,0,0,2
1976,TGO,COMPUTER SCIENCE AND TECHNOLOGY,1,0,0,1
1976,TGO,CONDITIONS OF EMPLOYMENT,1,0,0,1
1976,TGO,CULTURE,1,0,0,1
1976,TGO,DEVELOPMENT,6,0,0,6
1976,TGO,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,0,0,1
1976,TGO,DEVELOPMENT FINANCE,7,0,0,7
1976,TGO,DISARMAMENT AND MILITARY QUESTIONS,16,0,1,17
1976,TGO,DISCRIMINATION,9,0,0,9
1976,TGO,ECONOMIC CONDITIONS,2,0,0,2
1976,TGO,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,13,0,0,13
1976,TGO,EMPLOYMENT,1,0,0,1
1976,TGO,ENVIRONMENT,0,0,1,1
1976,TGO,GENERAL AND NATIONAL LAW,3,0,0,3
1976,TGO,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,2,0,0,2
1976,TGO,HUMAN RIGHTS,15,0,0,15
1976,TGO,HUMANITARIAN AID AND RELIEF,3,0,0,3
1976,TGO,INDUSTRIAL DEVELOPMENT SUPPORT SERVICES,1,0,0,1
1976,TGO,INDUSTRY,1,0,0,1
1976,TGO,INTERNATIONAL LAW,3,0,1,4
1976,TGO,INTERNATIONAL RELATIONS,17,0,0,17
1976,TGO,INTERNATIONAL TRADE,2,0,0,2
1976,TGO,INTERNATIONAL TRADE LAW,1,0,0,1
1976,TGO,MAINTENANCE OF PEACE AND SECURITY,19,0,0,19
1976,TGO,NATURAL RESOURCES AND THE ENVIRONMENT,1,0,1,2
1976,TGO,POLITICAL AND LEGAL QUESTIONS,65,0,1,66
1976,TGO,POLITICAL EVENTS AND ISSUES,10,0,0,10
1976,TGO,POLLUTION,0,0,1,1
1976,TGO,POPULATION,1,0,0,1
1976,TGO,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,3,0,0,3
1976,TGO,PUBLIC FINANCE,6,0,0,6
1976,TGO,RESOURCES (GENERAL),1,0,0,1
1976,TGO,SCIENCE AND TECHNOLOGY,2,0,0,2
1976,TGO,SOCIAL CONDITIONS AND EQUITY,15,0,0,15
1976,TGO,SOCIAL DEVELOPMENT,4,0,0,4
1976,TGO,SPECIAL GROUPS,1,0,0,1
1976,TGO,STATISTICS,1,0,0,1
1976,THA,BANKING AND INVESTMENT,2,0,0,2
1976,THA,COMPUTER SCIENCE AND TECHNOLOGY,1,0,0,1
1976,THA,CONDITIONS OF EMPLOYMENT,1,0,0,1
1976,THA,CULTURE,1,0,0,1
1976,THA,DEVELOPMENT,7,0,0,7
1976,THA,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,0,0,1
1976,THA,DEVELOPMENT FINANCE,7,0,0,7
1976,THA,DISARMAMENT AND MILITARY QUESTIONS,18,0,0,18
1976,THA,DISCRIMINATION,10,0,0,10
1976,THA,ECONOMIC CONDITIONS,2,0,0,2
1976,THA,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,13,0,1,14
1976,THA,EMPLOYMENT,1,0,0,1
1976,THA,ENVIRONMENT,1,0,0,1
1976,THA,GENERAL AND NATIONAL LAW,2,0,1,3
1976,THA,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,2,0,0,2
1976,THA,HUMAN RIGHTS,15,0,1,16
1976,THA,HUMANITARIAN AID AND RELIEF,3,0,0,3
1976,THA,INDUSTRIAL DEVELOPMENT SUPPORT SERVICES,1,0,0,1
1976,THA,INDUSTRY,1,0,0,1
1976,THA,INTERNATIONAL LAW,4,0,0,4
1976,THA,INTERNATIONAL RELATIONS,17,0,0,17
1976,THA,INTERNATIONAL TRADE,2,0,0,2
1976,THA,INTERNATIONAL TRADE LAW,0,0,1,1
1976,THA,MAINTENANCE OF PEACE AND SECURITY,20,0,0,20
1976,THA,NATURAL RESOURCES AND THE ENVIRONMENT,2,0,0,2
1976,THA,POLITICAL AND LEGAL QUESTIONS,65,1,3,69
1976,THA,POLITICAL EVENTS AND ISSUES,9,0,1,10
1976,THA,POLLUTION,1,0,0,1
1976,THA,POPULATION,1,0,0,1
1976,THA,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,3,0,0,3
1976,THA,PUBLIC FINANCE,5,0,1,6
1976,THA,RESOURCES (GENERAL),1,0,0,1
1976,THA,SCIENCE AND TECHNOLOGY,2,0,0,2
1976,THA,SOCIAL CONDITIONS AND EQUITY,15,0,1,16
1976,THA,SOCIAL DEVELOPMENT,4,0,0,4
1976,THA,SPECIAL GROUPS,1,0,0,1
1976,THA,STATISTICS,1,0,0,1
1976,TTO,BANKING AND INVESTMENT,2,0,0,2
1976,TTO,COMPUTER SCIENCE AND TECHNOLOGY,1,0,0,1
1976,TTO,CONDITIONS OF EMPLOYMENT,1,0,0,1
1976,TTO,CULTURE,1,0,0,1
1976,TTO,DEVELOPMENT,7,0,0,7
1976,TTO,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,0,0,1
1976,TTO,DEVELOPMENT FINANCE,7,0,0,7
1976,TTO,DISARMAMENT AND MILITARY QUESTIONS,17,0,1,18
1976,TTO,DISCRIMINATION,10,0,0,10
1976,TTO,ECONOMIC CONDITIONS,2,0,0,2
1976,TTO,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,14,0,0,14
1976,TTO,EMPLOYMENT,1,0,0,1
1976,TTO,ENVIRONMENT,0,0,1,1
1976,TTO,GENERAL AND NATIONAL LAW,3,0,0,3
1976,TTO,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,2,0,0,2
1976,TTO,HUMAN RIGHTS,16,0,0,16
1976,TTO,HUMANITARIAN AID AND RELIEF,3,0,0,3
1976,TTO,INDUSTRIAL DEVELOPMENT SUPPORT SERVICES,1,0,0,1
1976,TTO,INDUSTRY,1,0,0,1
1976,TTO,INTERNATIONAL LAW,3,0,1,4
1976,TTO,INTERNATIONAL RELATIONS,17,0,0,17
1976,TTO,INTERNATIONAL TRADE,2,0,0,2
1976,TTO,INTERNATIONAL TRADE LAW,1,0,0,1
1976,TTO,MAINTENANCE OF PEACE AND SECURITY,20,0,0,20
1976,TTO,NATURAL RESOURCES AND THE ENVIRONMENT,1,0,1,2
1976,TTO,POLITICAL AND LEGAL QUESTIONS,66,0,2,68
1976,TTO,POLITICAL EVENTS AND ISSUES,10,0,0,10
1976,TTO,POLLUTION,0,0,1,1
1976,TTO,POPULATION,1,0,0,1
1976,TTO,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,3,0,0,3
1976,TTO,PUBLIC FINANCE,6,0,0,6
1976,TTO,RESOURCES (GENERAL),1,0,0,1
1976,TTO,SCIENCE AND TECHNOLOGY,2,0,0,2
1976,TTO,SOCIAL CONDITIONS AND EQUITY,16,0,0,16
1976,TTO,SOCIAL DEVELOPMENT,4,0,0,4
1976,TTO,SPECIAL GROUPS,1,0,0,1
1976,TTO,STATISTICS,1,0,0,1
1976,TUN,BANKING AND INVESTMENT,2,0,0,2
1976,TUN,COMPUTER SCIENCE AND TECHNOLOGY,1,0,0,1
1976,TUN,CONDITIONS OF EMPLOYMENT,1,0,0,1
1976,TUN,CULTURE,1,0,0,1
1976,TUN,DEVELOPMENT,7,0,0,7
1976,TUN,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,0,0,1
1976,TUN,DEVELOPMENT FINANCE,7,0,0,7
1976,TUN,DISARMAMENT AND MILITARY QUESTIONS,17,0,0,17
1976,TUN,DISCRIMINATION,10,0,0,10
1976,TUN,ECONOMIC CONDITIONS,2,0,0,2
1976,TUN,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,14,0,0,14
1976,TUN,EMPLOYMENT,1,0,0,1
1976,TUN,ENVIRONMENT,1,0,0,1
1976,TUN,GENERAL AND NATIONAL LAW,3,0,0,3
1976,TUN,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,2,0,0,2
1976,TUN,HUMAN RIGHTS,16,0,0,16
1976,TUN,HUMANITARIAN AID AND RELIEF,3,0,0,3
1976,TUN,INDUSTRIAL DEVELOPMENT SUPPORT SERVICES,1,0,0,1
1976,TUN,INDUSTRY,1,0,0,1
1976,TUN,INTERNATIONAL LAW,3,0,0,3
1976,TUN,INTERNATIONAL RELATIONS,15,0,1,16
1976,TUN,INTERNATIONAL TRADE,2,0,0,2
1976,TUN,INTERNATIONAL TRADE LAW,1,0,0,1
1976,TUN,MAINTENANCE OF PEACE AND SECURITY,18,0,1,19
1976,TUN,NATURAL RESOURCES AND THE ENVIRONMENT,2,0,0,2
1976,TUN,POLITICAL AND LEGAL QUESTIONS,64,1,2,67
1976,TUN,POLITICAL EVENTS AND ISSUES,10,0,0,10
1976,TUN,POLLUTION,1,0,0,1
1976,TUN,POPULATION,1,0,0,1
1976,TUN,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,3,0,0,3
1976,TUN,PUBLIC FINANCE,6,0,0,6
1976,TUN,RESOURCES (GENERAL),1,0,0,1
1976,TUN,SCIENCE AND TECHNOLOGY,2,0,0,2
1976,TUN,SOCIAL CONDITIONS AND EQUITY,16,0,0,16
1976,TUN,SOCIAL DEVELOPMENT,4,0,0,4
1976,TUN,SPECIAL GROUPS,1,0,0,1
1976,TUN,STATISTICS,1,0,0,1
1976,TUR,BANKING AND INVESTMENT,1,0,1,2
1976,TUR,COMPUTER SCIENCE AND TECHNOLOGY,1,0,0,1
1976,TUR,CONDITIONS OF EMPLOYMENT,1,0,0,1
1976,TUR,CULTURE,1,0,0,1
1976,TUR,DEVELOPMENT,7,0,0,7
1976,TUR,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,0,0,1
1976,TUR,DEVELOPMENT FINANCE,6,0,1,7
1976,TUR,DISARMAMENT AND MILITARY QUESTIONS,16,0,2,18
1976,TUR,DISCRIMINATION,9,0,1,10
1976,TUR,ECONOMIC CONDITIONS,2,0,0,2
1976,TUR,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,13,0,1,14
1976,TUR,EMPLOYMENT,1,0,0,1
1976,TUR,ENVIRONMENT,1,0,0,1
1976,TUR,GENERAL AND NATIONAL LAW,3,0,0,3
1976,TUR,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,2,0,0,2
1976,TUR,HUMAN RIGHTS,15,0,1,16
1976,TUR,HUMANITARIAN AID AND RELIEF,3,0,0,3
1976,TUR,INDUSTRIAL DEVELOPMENT SUPPORT SERVICES,1,0,0,1
1976,TUR,INDUSTRY,1,0,0,1
1976,TUR,INTERNATIONAL LAW,3,0,1,4
1976,TUR,INTERNATIONAL RELATIONS,13,1,3,17
1976,TUR,INTERNATIONAL TRADE,2,0,0,2
1976,TUR,INTERNATIONAL TRADE LAW,1,0,0,1
1976,TUR,MAINTENANCE OF PEACE AND SECURITY,16,1,3,20
1976,TUR,NATURAL RESOURCES AND THE ENVIRONMENT,2,0,0,2
1976,TUR,POLITICAL AND LEGAL QUESTIONS,59,2,8,69
1976,TUR,POLITICAL EVENTS AND ISSUES,10,0,0,10
1976,TUR,POLLUTION,1,0,0,1
1976,TUR,POPULATION,1,0,0,1
1976,TUR,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,3,0,0,3
1976,TUR,PUBLIC FINANCE,6,0,0,6
1976,TUR,RESOURCES (GENERAL),1,0,0,1
1976,TUR,SCIENCE AND TECHNOLOGY,2,0,0,2
1976,TUR,SOCIAL CONDITIONS AND EQUITY,15,0,1,16
1976,TUR,SOCIAL DEVELOPMENT,4,0,0,4
1976,TUR,SPECIAL GROUPS,1,0,0,1
1976,TUR,STATISTICS,1,0,0,1
1976,TZA,BANKING AND INVESTMENT,2,0,0,2
1976,TZA,COMPUTER SCIENCE AND TECHNOLOGY,1,0,0,1
1976,TZA,CONDITIONS OF EMPLOYMENT,1,0,0,1
1976,TZA,CULTURE,1,0,0,1
1976,TZA,DEVELOPMENT,7,0,0,7
1976,TZA,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,0,0,1
1976,TZA,DEVELOPMENT FINANCE,7,0,0,7
1976,TZA,DISARMAMENT AND MILITARY QUESTIONS,12,0,6,18
1976,TZA,DISCRIMINATION,10,0,0,10
1976,TZA,ECONOMIC CONDITIONS,2,0,0,2
1976,TZA,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,14,0,0,14
1976,TZA,EMPLOYMENT,1,0,0,1
1976,TZA,ENVIRONMENT,0,0,1,1
1976,TZA,GENERAL AND NATIONAL LAW,3,0,0,3
1976,TZA,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,2,0,0,2
1976,TZA,HUMAN RIGHTS,16,0,0,16
1976,TZA,HUMANITARIAN AID AND RELIEF,3,0,0,3
1976,TZA,INDUSTRIAL DEVELOPMENT SUPPORT SERVICES,1,0,0,1
