Period,Country1_ISO3,Country2_ISO3,CosineSimilarity
1990-1994,LKA,YEM,0.883438
1990-1994,LKA,ZAF,0.368157
1990-1994,LKA,ZMB,0.886447
1990-1994,LKA,ZWE,0.844237
1990-1994,LSO,LTU,0.439163
1990-1994,LSO,LUX,0.357049
1990-1994,LSO,LVA,0.410406
1990-1994,LSO,MAR,0.760780
1990-1994,LSO,MCO,0.144499
1990-1994,LSO,MDA,0.347860
1990-1994,LSO,MDG,0.854474
1990-1994,LSO,MDV,0.903380
1990-1994,LSO,MEX,0.894818
1990-1994,LSO,MHL,0.522136
1990-1994,LSO,MKD,0.413691
1990-1994,LSO,MLI,0.896605
1990-1994,LSO,MLT,0.690580
1990-1994,LSO,MMR,0.858660
1990-1994,LSO,MNE,0.000000
1990-1994,LSO,MNG,0.890754
1990-1994,LSO,MOZ,0.881632
1990-1994,LSO,MRT,0.905022
1990-1994,LSO,MUS,0.813656
1990-1994,LSO,MWI,0.825879
1990-1994,LSO,MYS,0.855740
1990-1994,LSO,NAM,0.915155
1990-1994,LSO,NER,0.910300
1990-1994,LSO,NGA,0.809216
1990-1994,LSO,NIC,0.899279
1990-1994,LSO,NLD,0.349056
1990-1994,LSO,NOR,0.475359
1990-1994,LSO,NPL,0.901610
1990-1994,LSO,NRU,0.000000
1990-1994,LSO,NZL,0.486064
1990-1994,LSO,OMN,0.835808
1990-1994,LSO,PAK,0.751247
1990-1994,LSO,PAN,0.656004
1990-1994,LSO,PER,0.874945
1990-1994,LSO,PHL,0.896129
1990-1994,LSO,PLW,0.000000
1990-1994,LSO,PNG,0.840669
1990-1994,LSO,POL,0.481600
1990-1994,LSO,PRK,0.686473
1990-1994,LSO,PRT,0.439956
1990-1994,LSO,PRY,0.846173
1990-1994,LSO,QAT,0.899230
1990-1994,LSO,ROU,0.434643
1990-1994,LSO,RUS,0.437749
1990-1994,LSO,RWA,0.659197
1990-1994,LSO,SAU,0.892957
1990-1994,LSO,SDN,0.854949
1990-1994,LSO,SEN,0.894818
1990-1994,LSO,SGP,0.897570
1990-1994,LSO,SLB,0.754936
1990-1994,LSO,SLE,0.905134
1990-1994,LSO,SLV,0.775395
1990-1994,LSO,SMR,0.344664
1990-1994,LSO,SOM,0.647011
1990-1994,LSO,SRB,0.667527
1990-1994,LSO,SSD,0.000000
1990-1994,LSO,STP,0.508351
1990-1994,LSO,SUR,0.903868
1990-1994,LSO,SVK,0.289114
1990-1994,LSO,SVN,0.375372
1990-1994,LSO,SWE,0.544367
1990-1994,LSO,SWZ,0.874761
1990-1994,LSO,SYC,0.772906
1990-1994,LSO,SYR,0.859504
1990-1994,LSO,TCD,0.836446
1990-1994,LSO,TGO,0.894279
1990-1994,LSO,THA,0.908972
1990-1994,LSO,TJK,0.411098
1990-1994,LSO,TKM,0.446634
1990-1994,LSO,TLS,0.000000
1990-1994,LSO,TON,0.000000
1990-1994,LSO,TTO,0.890421
1990-1994,LSO,TUN,0.911179
1990-1994,LSO,TUR,0.599910
1990-1994,LSO,TUV,0.000000
1990-1994,LSO,TZA,0.918391
1990-1994,LSO,UGA,0.910918
1990-1994,LSO,UKR,0.796721
1990-1994,LSO,URY,0.828721
1990-1994,LSO,USA,-0.308290
1990-1994,LSO,UZB,0.296889
1990-1994,LSO,VCT,0.860885
1990-1994,LSO,VEN,0.746210
1990-1994,LSO,VNM,0.861056
1990-1994,LSO,VUT,0.758397
1990-1994,LSO,WSM,0.759578
1990-1994,LSO,YEM,0.814582
1990-1994,LSO,ZAF,0.349056
1990-1994,LSO,ZMB,0.855465
1990-1994,LSO,ZWE,0.801656
1990-1994,LTU,LUX,0.756413
1990-1994,LTU,LVA,0.941537
1990-1994,LTU,MAR,0.418777
1990-1994,LTU,MCO,0.422289
1990-1994,LTU,MDA,0.776566
1990-1994,LTU,MDG,0.493716
1990-1994,LTU,MDV,0.506904
1990-1994,LTU,MEX,0.481084
1990-1994,LTU,MHL,0.728036
1990-1994,LTU,MKD,0.537576
1990-1994,LTU,MLI,0.488664
1990-1994,LTU,MLT,0.712246
1990-1994,LTU,MMR,0.410156
1990-1994,LTU,MNE,0.000000
1990-1994,LTU,MNG,0.533983
1990-1994,LTU,MOZ,0.485242
1990-1994,LTU,MRT,0.470048
1990-1994,LTU,MUS,0.542771
1990-1994,LTU,MWI,0.518104
1990-1994,LTU,MYS,0.436655
1990-1994,LTU,NAM,0.447252
1990-1994,LTU,NER,0.481084
1990-1994,LTU,NGA,0.413644
1990-1994,LTU,NIC,0.504718
1990-1994,LTU,NLD,0.745146
1990-1994,LTU,NOR,0.787392
1990-1994,LTU,NPL,0.528095
1990-1994,LTU,NRU,0.000000
1990-1994,LTU,NZL,0.587812
1990-1994,LTU,OMN,0.437254
1990-1994,LTU,PAK,0.390944
1990-1994,LTU,PAN,0.688967
1990-1994,LTU,PER,0.505875
1990-1994,LTU,PHL,0.490095
1990-1994,LTU,PLW,0.000000
1990-1994,LTU,PNG,0.447586
1990-1994,LTU,POL,0.792379
1990-1994,LTU,PRK,0.401964
1990-1994,LTU,PRT,0.779237
1990-1994,LTU,PRY,0.558180
1990-1994,LTU,QAT,0.494248
1990-1994,LTU,ROU,0.656595
1990-1994,LTU,RUS,0.373126
1990-1994,LTU,RWA,0.328946
1990-1994,LTU,SAU,0.498021
1990-1994,LTU,SDN,0.385961
1990-1994,LTU,SEN,0.497673
1990-1994,LTU,SGP,0.527012
1990-1994,LTU,SLB,0.490121
1990-1994,LTU,SLE,0.457339
1990-1994,LTU,SLV,0.425506
1990-1994,LTU,SMR,0.535524
1990-1994,LTU,SOM,0.151820
1990-1994,LTU,SRB,0.182473
1990-1994,LTU,SSD,0.000000
1990-1994,LTU,STP,0.433912
1990-1994,LTU,SUR,0.521776
1990-1994,LTU,SVK,0.606134
1990-1994,LTU,SVN,0.750743
1990-1994,LTU,SWE,0.776807
1990-1994,LTU,SWZ,0.473847
1990-1994,LTU,SYC,0.325820
1990-1994,LTU,SYR,0.409981
1990-1994,LTU,TCD,0.413253
1990-1994,LTU,TGO,0.487541
1990-1994,LTU,THA,0.492805
1990-1994,LTU,TJK,0.498202
1990-1994,LTU,TKM,0.536659
1990-1994,LTU,TLS,0.000000
1990-1994,LTU,TON,0.000000
1990-1994,LTU,TTO,0.501088
1990-1994,LTU,TUN,0.486541
1990-1994,LTU,TUR,0.670388
1990-1994,LTU,TUV,0.000000
1990-1994,LTU,TZA,0.426782
1990-1994,LTU,UGA,0.403814
1990-1994,LTU,UKR,0.637643
1990-1994,LTU,URY,0.568125
1990-1994,LTU,USA,0.066705
1990-1994,LTU,UZB,0.350883
1990-1994,LTU,VCT,0.534903
1990-1994,LTU,VEN,0.407465
1990-1994,LTU,VNM,0.378834
1990-1994,LTU,VUT,0.422859
1990-1994,LTU,WSM,0.593090
1990-1994,LTU,YEM,0.410584
1990-1994,LTU,ZAF,0.243512
1990-1994,LTU,ZMB,0.430770
1990-1994,LTU,ZWE,0.378764
1990-1994,LUX,LVA,0.761705
1990-1994,LUX,MAR,0.341633
1990-1994,LUX,MCO,0.489012
1990-1994,LUX,MDA,0.661057
1990-1994,LUX,MDG,0.413317
1990-1994,LUX,MDV,0.413752
1990-1994,LUX,MEX,0.409435
1990-1994,LUX,MHL,0.584965
1990-1994,LUX,MKD,0.466564
1990-1994,LUX,MLI,0.398531
1990-1994,LUX,MLT,0.725182
1990-1994,LUX,MMR,0.340271
1990-1994,LUX,MNE,0.000000
1990-1994,LUX,MNG,0.446460
1990-1994,LUX,MOZ,0.413251
1990-1994,LUX,MRT,0.389958
1990-1994,LUX,MUS,0.410979
1990-1994,LUX,MWI,0.453060
1990-1994,LUX,MYS,0.352551
1990-1994,LUX,NAM,0.364175
1990-1994,LUX,NER,0.395673
1990-1994,LUX,NGA,0.349520
1990-1994,LUX,NIC,0.422240
1990-1994,LUX,NLD,0.985861
1990-1994,LUX,NOR,0.907265
1990-1994,LUX,NPL,0.444907
1990-1994,LUX,NRU,0.000000
1990-1994,LUX,NZL,0.645065
1990-1994,LUX,OMN,0.353370
1990-1994,LUX,PAK,0.315872
1990-1994,LUX,PAN,0.542584
1990-1994,LUX,PER,0.409188
1990-1994,LUX,PHL,0.406590
1990-1994,LUX,PLW,0.000000
1990-1994,LUX,PNG,0.379141
1990-1994,LUX,POL,0.922844
1990-1994,LUX,PRK,0.233433
1990-1994,LUX,PRT,0.945456
1990-1994,LUX,PRY,0.491353
1990-1994,LUX,QAT,0.410035
1990-1994,LUX,ROU,0.769871
1990-1994,LUX,RUS,0.375883
1990-1994,LUX,RWA,0.280079
1990-1994,LUX,SAU,0.409779
1990-1994,LUX,SDN,0.281493
1990-1994,LUX,SEN,0.419757
1990-1994,LUX,SGP,0.440632
1990-1994,LUX,SLB,0.440852
1990-1994,LUX,SLE,0.372256
1990-1994,LUX,SLV,0.375780
1990-1994,LUX,SMR,0.459598
1990-1994,LUX,SOM,0.183680
1990-1994,LUX,SRB,0.196797
1990-1994,LUX,SSD,0.000000
1990-1994,LUX,STP,0.260293
1990-1994,LUX,SUR,0.443018
1990-1994,LUX,SVK,0.565715
1990-1994,LUX,SVN,0.674253
1990-1994,LUX,SWE,0.846088
1990-1994,LUX,SWZ,0.407405
1990-1994,LUX,SYC,0.283384
1990-1994,LUX,SYR,0.305770
1990-1994,LUX,TCD,0.323794
1990-1994,LUX,TGO,0.425392
1990-1994,LUX,THA,0.405403
1990-1994,LUX,TJK,0.377059
1990-1994,LUX,TKM,0.394129
1990-1994,LUX,TLS,0.000000
1990-1994,LUX,TON,0.000000
1990-1994,LUX,TTO,0.426016
1990-1994,LUX,TUN,0.403641
1990-1994,LUX,TUR,0.723774
1990-1994,LUX,TUV,0.000000
1990-1994,LUX,TZA,0.340179
1990-1994,LUX,UGA,0.320601
1990-1994,LUX,UKR,0.595122
1990-1994,LUX,URY,0.500329
1990-1994,LUX,USA,0.158113
1990-1994,LUX,UZB,0.281394
1990-1994,LUX,VCT,0.447400
1990-1994,LUX,VEN,0.349596
1990-1994,LUX,VNM,0.296826
1990-1994,LUX,VUT,0.358874
1990-1994,LUX,WSM,0.560040
1990-1994,LUX,YEM,0.324856
1990-1994,LUX,ZAF,0.242425
1990-1994,LUX,ZMB,0.346652
1990-1994,LUX,ZWE,0.314227
1990-1994,LVA,MAR,0.398988
1990-1994,LVA,MCO,0.463559
1990-1994,LVA,MDA,0.785465
1990-1994,LVA,MDG,0.455139
1990-1994,LVA,MDV,0.487692
1990-1994,LVA,MEX,0.461786
1990-1994,LVA,MHL,0.712392
1990-1994,LVA,MKD,0.559108
1990-1994,LVA,MLI,0.469346
1990-1994,LVA,MLT,0.708093
1990-1994,LVA,MMR,0.378338
1990-1994,LVA,MNE,0.000000
1990-1994,LVA,MNG,0.514279
1990-1994,LVA,MOZ,0.473875
1990-1994,LVA,MRT,0.455010
1990-1994,LVA,MUS,0.518193
1990-1994,LVA,MWI,0.496521
1990-1994,LVA,MYS,0.414729
1990-1994,LVA,NAM,0.424059
1990-1994,LVA,NER,0.465909
1990-1994,LVA,NGA,0.396002
1990-1994,LVA,NIC,0.493342
1990-1994,LVA,NLD,0.750484
1990-1994,LVA,NOR,0.777968
1990-1994,LVA,NPL,0.504666
1990-1994,LVA,NRU,0.000000
1990-1994,LVA,NZL,0.584384
1990-1994,LVA,OMN,0.412219
1990-1994,LVA,PAK,0.368386
1990-1994,LVA,PAN,0.699840
1990-1994,LVA,PER,0.490352
1990-1994,LVA,PHL,0.466592
1990-1994,LVA,PLW,0.000000
1990-1994,LVA,PNG,0.426240
1990-1994,LVA,POL,0.787758
1990-1994,LVA,PRK,0.364654
1990-1994,LVA,PRT,0.784377
1990-1994,LVA,PRY,0.537981
1990-1994,LVA,QAT,0.470721
1990-1994,LVA,ROU,0.657118
1990-1994,LVA,RUS,0.364326
1990-1994,LVA,RWA,0.318422
1990-1994,LVA,SAU,0.474826
1990-1994,LVA,SDN,0.354194
1990-1994,LVA,SEN,0.486525
1990-1994,LVA,SGP,0.503473
1990-1994,LVA,SLB,0.477005
1990-1994,LVA,SLE,0.420357
1990-1994,LVA,SLV,0.423025
1990-1994,LVA,SMR,0.532401
1990-1994,LVA,SOM,0.132068
1990-1994,LVA,SRB,0.139080
1990-1994,LVA,SSD,0.000000
1990-1994,LVA,STP,0.384926
1990-1994,LVA,SUR,0.502523
1990-1994,LVA,SVK,0.610970
1990-1994,LVA,SVN,0.773755
1990-1994,LVA,SWE,0.772278
1990-1994,LVA,SWZ,0.462519
1990-1994,LVA,SYC,0.282124
1990-1994,LVA,SYR,0.374654
1990-1994,LVA,TCD,0.378889
1990-1994,LVA,TGO,0.472163
1990-1994,LVA,THA,0.469346
1990-1994,LVA,TJK,0.486607
1990-1994,LVA,TKM,0.507291
1990-1994,LVA,TLS,0.000000
1990-1994,LVA,TON,0.000000
1990-1994,LVA,TTO,0.485815
1990-1994,LVA,TUN,0.467307
1990-1994,LVA,TUR,0.661914
1990-1994,LVA,TUV,0.000000
1990-1994,LVA,TZA,0.407654
1990-1994,LVA,UGA,0.384192
1990-1994,LVA,UKR,0.625120
1990-1994,LVA,URY,0.556122
1990-1994,LVA,USA,0.082106
1990-1994,LVA,UZB,0.348837
1990-1994,LVA,VCT,0.509989
1990-1994,LVA,VEN,0.394702
1990-1994,LVA,VNM,0.347332
1990-1994,LVA,VUT,0.386568
1990-1994,LVA,WSM,0.565663
1990-1994,LVA,YEM,0.389292
1990-1994,LVA,ZAF,0.261459
1990-1994,LVA,ZMB,0.406846
1990-1994,LVA,ZWE,0.358276
1990-1994,MAR,MCO,0.151362
1990-1994,MAR,MDA,0.372576
1990-1994,MAR,MDG,0.742915
1990-1994,MAR,MDV,0.817307
1990-1994,MAR,MEX,0.782421
1990-1994,MAR,MHL,0.469331
1990-1994,MAR,MKD,0.363086
1990-1994,MAR,MLI,0.798478
1990-1994,MAR,MLT,0.633829
1990-1994,MAR,MMR,0.757592
1990-1994,MAR,MNE,0.000000
1990-1994,MAR,MNG,0.789512
1990-1994,MAR,MOZ,0.779565
1990-1994,MAR,MRT,0.814578
1990-1994,MAR,MUS,0.730908
1990-1994,MAR,MWI,0.692284
1990-1994,MAR,MYS,0.767908
1990-1994,MAR,NAM,0.791107
1990-1994,MAR,NER,0.807025
1990-1994,MAR,NGA,0.718028
1990-1994,MAR,NIC,0.764938
1990-1994,MAR,NLD,0.335165
1990-1994,MAR,NOR,0.441182
1990-1994,MAR,NPL,0.801469
1990-1994,MAR,NRU,0.000000
1990-1994,MAR,NZL,0.620209
1990-1994,MAR,OMN,0.731264
1990-1994,MAR,PAK,0.843032
1990-1994,MAR,PAN,0.604228
1990-1994,MAR,PER,0.772807
1990-1994,MAR,PHL,0.805744
1990-1994,MAR,PLW,0.000000
1990-1994,MAR,PNG,0.676424
1990-1994,MAR,POL,0.448999
1990-1994,MAR,PRK,0.617048
1990-1994,MAR,PRT,0.410288
1990-1994,MAR,PRY,0.758360
1990-1994,MAR,QAT,0.803280
1990-1994,MAR,ROU,0.397328
1990-1994,MAR,RUS,0.652233
1990-1994,MAR,RWA,0.593162
1990-1994,MAR,SAU,0.804039
1990-1994,MAR,SDN,0.757389
1990-1994,MAR,SEN,0.807025
1990-1994,MAR,SGP,0.793862
1990-1994,MAR,SLB,0.606032
1990-1994,MAR,SLE,0.773018
1990-1994,MAR,SLV,0.700314
1990-1994,MAR,SMR,0.284843
1990-1994,MAR,SOM,0.544171
1990-1994,MAR,SRB,0.548493
1990-1994,MAR,SSD,0.000000
1990-1994,MAR,STP,0.495050
1990-1994,MAR,SUR,0.802903
1990-1994,MAR,SVK,0.254717
1990-1994,MAR,SVN,0.363668
1990-1994,MAR,SWE,0.494783
1990-1994,MAR,SWZ,0.756464
1990-1994,MAR,SYC,0.642250
1990-1994,MAR,SYR,0.764082
1990-1994,MAR,TCD,0.743682
1990-1994,MAR,TGO,0.787937
1990-1994,MAR,THA,0.805848
1990-1994,MAR,TJK,0.352606
1990-1994,MAR,TKM,0.375796
1990-1994,MAR,TLS,0.000000
1990-1994,MAR,TON,0.000000
1990-1994,MAR,TTO,0.793564
1990-1994,MAR,TUN,0.819470
1990-1994,MAR,TUR,0.569339
1990-1994,MAR,TUV,0.000000
1990-1994,MAR,TZA,0.781929
1990-1994,MAR,UGA,0.762502
1990-1994,MAR,UKR,0.709299
1990-1994,MAR,URY,0.718176
1990-1994,MAR,USA,-0.001884
1990-1994,MAR,UZB,0.270618
1990-1994,MAR,VCT,0.738727
1990-1994,MAR,VEN,0.946283
1990-1994,MAR,VNM,0.766648
1990-1994,MAR,VUT,0.680517
1990-1994,MAR,WSM,0.652230
1990-1994,MAR,YEM,0.730759
1990-1994,MAR,ZAF,0.294714
1990-1994,MAR,ZMB,0.743686
1990-1994,MAR,ZWE,0.815931
1990-1994,MCO,MDA,0.525172
1990-1994,MCO,MDG,0.087266
1990-1994,MCO,MDV,0.165077
1990-1994,MCO,MEX,0.173675
1990-1994,MCO,MHL,0.334373
1990-1994,MCO,MKD,0.593725
1990-1994,MCO,MLI,0.167228
1990-1994,MCO,MLT,0.428863
1990-1994,MCO,MMR,0.088537
1990-1994,MCO,MNE,0.000000
1990-1994,MCO,MNG,0.199657
1990-1994,MCO,MOZ,0.166983
1990-1994,MCO,MRT,0.172669
1990-1994,MCO,MUS,0.206164
1990-1994,MCO,MWI,0.181503
1990-1994,MCO,MYS,0.134111
1990-1994,MCO,NAM,0.167228
1990-1994,MCO,NER,0.179878
1990-1994,MCO,NGA,0.126021
1990-1994,MCO,NIC,0.222018
1990-1994,MCO,NLD,0.473457
1990-1994,MCO,NOR,0.472506
1990-1994,MCO,NPL,0.183680
1990-1994,MCO,NRU,0.000000
1990-1994,MCO,NZL,0.283772
1990-1994,MCO,OMN,0.129664
1990-1994,MCO,PAK,0.122024
1990-1994,MCO,PAN,0.276273
1990-1994,MCO,PER,0.163928
1990-1994,MCO,PHL,0.161506
1990-1994,MCO,PLW,0.000000
1990-1994,MCO,PNG,0.176161
1990-1994,MCO,POL,0.470996
1990-1994,MCO,PRK,0.045089
1990-1994,MCO,PRT,0.473457
1990-1994,MCO,PRY,0.242161
1990-1994,MCO,QAT,0.149083
1990-1994,MCO,ROU,0.399350
1990-1994,MCO,RUS,0.204286
1990-1994,MCO,RWA,0.077680
1990-1994,MCO,SAU,0.164843
1990-1994,MCO,SDN,0.063434
1990-1994,MCO,SEN,0.179878
1990-1994,MCO,SGP,0.172420
1990-1994,MCO,SLB,0.285495
1990-1994,MCO,SLE,0.148415
1990-1994,MCO,SLV,0.157387
1990-1994,MCO,SMR,0.386658
1990-1994,MCO,SOM,0.000000
1990-1994,MCO,SRB,0.000000
1990-1994,MCO,SSD,0.000000
1990-1994,MCO,STP,0.000000
1990-1994,MCO,SUR,0.195093
1990-1994,MCO,SVK,0.717677
1990-1994,MCO,SVN,0.587161
1990-1994,MCO,SWE,0.427656
1990-1994,MCO,SWZ,0.167509
1990-1994,MCO,SYC,0.070737
1990-1994,MCO,SYR,0.068130
1990-1994,MCO,TCD,0.020602
1990-1994,MCO,TGO,0.163435
1990-1994,MCO,THA,0.136260
1990-1994,MCO,TJK,0.444454
1990-1994,MCO,TKM,0.355263
1990-1994,MCO,TLS,0.000000
1990-1994,MCO,TON,0.000000
1990-1994,MCO,TTO,0.216777
1990-1994,MCO,TUN,0.172669
1990-1994,MCO,TUR,0.357104
1990-1994,MCO,TUV,0.000000
1990-1994,MCO,TZA,0.118899
1990-1994,MCO,UGA,0.155857
1990-1994,MCO,UKR,0.298020
1990-1994,MCO,URY,0.228763
1990-1994,MCO,USA,0.152023
1990-1994,MCO,UZB,0.384841
1990-1994,MCO,VCT,0.196722
1990-1994,MCO,VEN,0.130215
1990-1994,MCO,VNM,0.069250
1990-1994,MCO,VUT,0.123578
1990-1994,MCO,WSM,0.245195
1990-1994,MCO,YEM,0.130775
1990-1994,MCO,ZAF,0.335062
1990-1994,MCO,ZMB,0.180394
1990-1994,MCO,ZWE,0.115496
1990-1994,MDA,MDG,0.391586
1990-1994,MDA,MDV,0.445818
1990-1994,MDA,MEX,0.409440
1990-1994,MDA,MHL,0.625176
1990-1994,MDA,MKD,0.626614
1990-1994,MDA,MLI,0.423105
1990-1994,MDA,MLT,0.631809
1990-1994,MDA,MMR,0.344640
1990-1994,MDA,MNE,0.000000
1990-1994,MDA,MNG,0.459746
1990-1994,MDA,MOZ,0.414085
1990-1994,MDA,MRT,0.416533
1990-1994,MDA,MUS,0.484620
1990-1994,MDA,MWI,0.407227
1990-1994,MDA,MYS,0.393851
1990-1994,MDA,NAM,0.394581
1990-1994,MDA,NER,0.423723
1990-1994,MDA,NGA,0.351741
1990-1994,MDA,NIC,0.423595
1990-1994,MDA,NLD,0.654132
1990-1994,MDA,NOR,0.663976
1990-1994,MDA,NPL,0.465250
1990-1994,MDA,NRU,0.000000
1990-1994,MDA,NZL,0.491144
1990-1994,MDA,OMN,0.372137
1990-1994,MDA,PAK,0.347325
1990-1994,MDA,PAN,0.630437
1990-1994,MDA,PER,0.440385
1990-1994,MDA,PHL,0.433880
1990-1994,MDA,PLW,0.000000
1990-1994,MDA,PNG,0.351557
1990-1994,MDA,POL,0.711373
1990-1994,MDA,PRK,0.334545
1990-1994,MDA,PRT,0.654132
1990-1994,MDA,PRY,0.503814
1990-1994,MDA,QAT,0.433880
1990-1994,MDA,ROU,0.603000
1990-1994,MDA,RUS,0.325077
1990-1994,MDA,RWA,0.337870
1990-1994,MDA,SAU,0.445186
1990-1994,MDA,SDN,0.326217
1990-1994,MDA,SEN,0.438006
1990-1994,MDA,SGP,0.463198
1990-1994,MDA,SLB,0.384966
1990-1994,MDA,SLE,0.401187
1990-1994,MDA,SLV,0.388672
1990-1994,MDA,SMR,0.635963
1990-1994,MDA,SOM,0.000000
1990-1994,MDA,SRB,-0.013965
1990-1994,MDA,SSD,0.000000
1990-1994,MDA,STP,0.222237
1990-1994,MDA,SUR,0.453916
1990-1994,MDA,SVK,0.715151
1990-1994,MDA,SVN,0.893455
1990-1994,MDA,SWE,0.651032
1990-1994,MDA,SWZ,0.410444
1990-1994,MDA,SYC,0.180983
1990-1994,MDA,SYR,0.332779
1990-1994,MDA,TCD,0.289912
1990-1994,MDA,TGO,0.410112
1990-1994,MDA,THA,0.418351
1990-1994,MDA,TJK,0.571919
1990-1994,MDA,TKM,0.605968
1990-1994,MDA,TLS,0.000000
1990-1994,MDA,TON,0.000000
1990-1994,MDA,TTO,0.437367
1990-1994,MDA,TUN,0.426000
1990-1994,MDA,TUR,0.595637
1990-1994,MDA,TUV,0.000000
1990-1994,MDA,TZA,0.360244
1990-1994,MDA,UGA,0.338951
1990-1994,MDA,UKR,0.564245
1990-1994,MDA,URY,0.496667
1990-1994,MDA,USA,0.094808
1990-1994,MDA,UZB,0.402803
1990-1994,MDA,VCT,0.437889
1990-1994,MDA,VEN,0.347819
1990-1994,MDA,VNM,0.323751
1990-1994,MDA,VUT,0.334778
1990-1994,MDA,WSM,0.464969
1990-1994,MDA,YEM,0.362231
1990-1994,MDA,ZAF,0.335452
1990-1994,MDA,ZMB,0.375828
1990-1994,MDA,ZWE,0.333494
1990-1994,MDG,MDV,0.888960
1990-1994,MDG,MEX,0.876547
1990-1994,MDG,MHL,0.568624
1990-1994,MDG,MKD,0.359695
1990-1994,MDG,MLI,0.868949
1990-1994,MDG,MLT,0.723429
1990-1994,MDG,MMR,0.845302
1990-1994,MDG,MNE,0.000000
1990-1994,MDG,MNG,0.884902
1990-1994,MDG,MOZ,0.855173
1990-1994,MDG,MRT,0.887196
1990-1994,MDG,MUS,0.838145
1990-1994,MDG,MWI,0.808449
1990-1994,MDG,MYS,0.841859
1990-1994,MDG,NAM,0.887908
1990-1994,MDG,NER,0.879712
1990-1994,MDG,NGA,0.797809
1990-1994,MDG,NIC,0.847883
1990-1994,MDG,NLD,0.405051
1990-1994,MDG,NOR,0.534037
1990-1994,MDG,NPL,0.880854
1990-1994,MDG,NRU,0.000000
1990-1994,MDG,NZL,0.505282
1990-1994,MDG,OMN,0.790936
1990-1994,MDG,PAK,0.734068
1990-1994,MDG,PAN,0.689495
1990-1994,MDG,PER,0.871694
1990-1994,MDG,PHL,0.893677
1990-1994,MDG,PLW,0.000000
1990-1994,MDG,PNG,0.758522
1990-1994,MDG,POL,0.527084
1990-1994,MDG,PRK,0.686252
1990-1994,MDG,PRT,0.490520
1990-1994,MDG,PRY,0.842046
1990-1994,MDG,QAT,0.871493
1990-1994,MDG,ROU,0.467592
1990-1994,MDG,RUS,0.452471
1990-1994,MDG,RWA,0.673711
1990-1994,MDG,SAU,0.878356
1990-1994,MDG,SDN,0.841411
1990-1994,MDG,SEN,0.879712
1990-1994,MDG,SGP,0.879634
1990-1994,MDG,SLB,0.681018
1990-1994,MDG,SLE,0.855930
1990-1994,MDG,SLV,0.792467
1990-1994,MDG,SMR,0.281802
1990-1994,MDG,SOM,0.617817
1990-1994,MDG,SRB,0.626533
1990-1994,MDG,SSD,0.000000
1990-1994,MDG,STP,0.565385
1990-1994,MDG,SUR,0.889555
1990-1994,MDG,SVK,0.231245
1990-1994,MDG,SVN,0.373126
1990-1994,MDG,SWE,0.603624
1990-1994,MDG,SWZ,0.851292
1990-1994,MDG,SYC,0.749826
1990-1994,MDG,SYR,0.853150
1990-1994,MDG,TCD,0.858366
1990-1994,MDG,TGO,0.878693
1990-1994,MDG,THA,0.884748
1990-1994,MDG,TJK,0.366797
1990-1994,MDG,TKM,0.389341
1990-1994,MDG,TLS,0.000000
1990-1994,MDG,TON,0.000000
1990-1994,MDG,TTO,0.878428
1990-1994,MDG,TUN,0.893488
1990-1994,MDG,TUR,0.627133
1990-1994,MDG,TUV,0.000000
1990-1994,MDG,TZA,0.871569
1990-1994,MDG,UGA,0.828269
1990-1994,MDG,UKR,0.817642
1990-1994,MDG,URY,0.816957
1990-1994,MDG,USA,-0.300536
1990-1994,MDG,UZB,0.214183
1990-1994,MDG,VCT,0.829659
1990-1994,MDG,VEN,0.725438
1990-1994,MDG,VNM,0.857533
1990-1994,MDG,VUT,0.756552
1990-1994,MDG,WSM,0.772623
1990-1994,MDG,YEM,0.812212
1990-1994,MDG,ZAF,0.245260
1990-1994,MDG,ZMB,0.828284
1990-1994,MDG,ZWE,0.782831
1990-1994,MDV,MEX,0.945343
1990-1994,MDV,MHL,0.589609
1990-1994,MDV,MKD,0.442558
1990-1994,MDV,MLI,0.958354
1990-1994,MDV,MLT,0.761747
1990-1994,MDV,MMR,0.916823
1990-1994,MDV,MNE,0.000000
1990-1994,MDV,MNG,0.956719
1990-1994,MDV,MOZ,0.940035
1990-1994,MDV,MRT,0.974248
1990-1994,MDV,MUS,0.886116
1990-1994,MDV,MWI,0.836886
1990-1994,MDV,MYS,0.923906
1990-1994,MDV,NAM,0.946842
1990-1994,MDV,NER,0.974165
1990-1994,MDV,NGA,0.862386
1990-1994,MDV,NIC,0.919622
1990-1994,MDV,NLD,0.406148
1990-1994,MDV,NOR,0.537064
1990-1994,MDV,NPL,0.967284
1990-1994,MDV,NRU,0.000000
1990-1994,MDV,NZL,0.524844
1990-1994,MDV,OMN,0.888031
1990-1994,MDV,PAK,0.815059
1990-1994,MDV,PAN,0.749422
1990-1994,MDV,PER,0.934556
1990-1994,MDV,PHL,0.969819
1990-1994,MDV,PLW,0.000000
1990-1994,MDV,PNG,0.828374
1990-1994,MDV,POL,0.543603
1990-1994,MDV,PRK,0.750739
1990-1994,MDV,PRT,0.500916
1990-1994,MDV,PRY,0.912025
1990-1994,MDV,QAT,0.972706
1990-1994,MDV,ROU,0.480636
1990-1994,MDV,RUS,0.449151
1990-1994,MDV,RWA,0.709865
1990-1994,MDV,SAU,0.978724
1990-1994,MDV,SDN,0.898990
1990-1994,MDV,SEN,0.977047
